Arousal,Valence
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
53,50
52,50
51,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,51
50,52
50,53
50,54
50,55
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,56
50,54
50,52
50,50
50,48
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,46
50,47
50,51
50,51
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,53
50,55
50,55
50,56
50,59
50,59
50,61
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
50,63
51,63
52,63
53,63
54,63
55,63
56,63
57,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
58,63
59,63
60,63
61,63
62,63
63,63
64,63
65,63
66,63
67,63
68,63
69,63
70,63
71,63
72,63
73,63
74,63
74,63
74,63
74,63
74,63
74,63
74,63
74,63
74,63
74,63
74,63
74,63
74,63
74,63
75,63
76,63
77,63
78,63
79,63
80,63
81,63
82,63
83,63
84,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
85,63
86,63
87,63
88,63
89,63
90,63
92,63
92,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
93,63
92,63
91,63
90,63
89,63
88,63
87,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
86,63
85,63
84,63
83,63
82,63
81,63
80,63
79,63
78,63
77,63
76,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,63
75,62
75,61
75,60
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,59
75,58
75,57
75,56
75,55
75,54
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
75,52
76,52
77,52
78,52
79,52
80,52
81,52
82,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
83,52
