Arousal,Valence
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,64
89,65
89,66
89,67
89,69
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,71
89,72
89,73
89,75
89,77
89,79
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
89,80
88,80
87,80
85,80
83,80
81,80
79,80
77,80
77,80
73,80
71,80
69,80
67,80
65,80
63,80
61,80
59,80
