Arousal,Valence
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,49
51,50
51,51
51,52
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
51,53
